SCATS Number,Location,NB_LATITUDE,NB_LONGITUDE,15 Minutes,Lane 1 Flow (Veh/15 Minutes)
3685,WARRIGAL_RD S of HIGHBURY_RD,-37.85513,145.09376,2006-10-02 17:30:00,568
3685,WARRIGAL_RD S of HIGHBURY_RD,-37.85513,145.09376,2006-10-02 17:45:00,527
3685,WARRIGAL_RD S of HIGHBURY_RD,-37.85513,145.09376,2006-10-02 18:00:00,580
3685,WARRIGAL_RD S of HIGHBURY_RD,-37.85513,145.09376,2006-10-02 18:15:00,547
3685,WARRIGAL_RD S of HIGHBURY_RD,-37.85513,145.09376,2006-10-02 18:30:00,550
3685,WARRIGAL_RD S of HIGHBURY_RD,-37.85513,145.09376,2006-10-02 18:45:00,417
3685,WARRIGAL_RD S of HIGHBURY_RD,-37.85513,145.09376,2006-10-02 19:00:00,361
3685,WARRIGAL_RD S of HIGHBURY_RD,-37.85513,145.09376,2006-10-02 19:15:00,342
3685,WARRIGAL_RD S of HIGHBURY_RD,-37.85513,145.09376,2006-10-02 19:30:00,293
3685,WARRIGAL_RD S of HIGHBURY_RD,-37.85513,145.09376,2006-10-02 19:45:00,321
3685,WARRIGAL_RD S of HIGHBURY_RD,-37.85513,145.09376,2006-10-02 20:00:00,295
3685,WARRIGAL_RD S of HIGHBURY_RD,-37.85513,145.09376,2006-10-02 20:15:00,235
3685,WARRIGAL_RD S of HIGHBURY_RD,-37.85513,145.09376,2006-10-02 20:30:00,203
3685,WARRIGAL_RD S of HIGHBURY_RD,-37.85513,145.09376,2006-10-02 20:45:00,227
3685,WARRIGAL_RD S of HIGHBURY_RD,-37.85513,145.09376,2006-10-02 21:00:00,203
3685,WARRIGAL_RD S of HIGHBURY_RD,-37.85513,145.09376,2006-10-02 21:15:00,209
3685,WARRIGAL_RD S of HIGHBURY_RD,-37.85513,145.09376,2006-10-02 21:30:00,193
3685,WARRIGAL_RD S of HIGHBURY_RD,-37.85513,145.09376,2006-10-02 21:45:00,151
3685,WARRIGAL_RD S of HIGHBURY_RD,-37.85513,145.09376,2006-10-02 22:00:00,171
3685,WARRIGAL_RD S of HIGHBURY_RD,-37.85513,145.09376,2006-10-02 22:15:00,169
3685,WARRIGAL_RD S of HIGHBURY_RD,-37.85513,145.09376,2006-10-02 22:30:00,145
3685,WARRIGAL_RD S of HIGHBURY_RD,-37.85513,145.09376,2006-10-02 22:45:00,121
3685,WARRIGAL_RD S of HIGHBURY_RD,-37.85513,145.09376,2006-10-02 23:00:00,90
3685,WARRIGAL_RD S of HIGHBURY_RD,-37.85513,145.09376,2006-10-02 23:15:00,111
3685,WARRIGAL_RD S of HIGHBURY_RD,-37.85513,145.09376,2006-10-02 23:30:00,85
3685,WARRIGAL_RD S of HIGHBURY_RD,-37.85513,145.09376,2006-10-02 23:45:00,70
3685,WARRIGAL_RD S of HIGHBURY_RD,-37.85513,145.09376,2006-10-03 00:00:00,54
3685,WARRIGAL_RD S of HIGHBURY_RD,-37.85513,145.09376,2006-10-03 00:15:00,31
3685,WARRIGAL_RD S of HIGHBURY_RD,-37.85513,145.09376,2006-10-03 00:30:00,45
3685,WARRIGAL_RD S of HIGHBURY_RD,-37.85513,145.09376,2006-10-03 00:45:00,23
3685,WARRIGAL_RD S of HIGHBURY_RD,-37.85513,145.09376,2006-10-03 01:00:00,19
3685,WARRIGAL_RD S of HIGHBURY_RD,-37.85513,145.09376,2006-10-03 01:15:00,15
3685,WARRIGAL_RD S of HIGHBURY_RD,-37.85513,145.09376,2006-10-03 01:30:00,16
3685,WARRIGAL_RD S of HIGHBURY_RD,-37.85513,145.09376,2006-10-03 01:45:00,10
3685,WARRIGAL_RD S of HIGHBURY_RD,-37.85513,145.09376,2006-10-03 02:00:00,16
3685,WARRIGAL_RD S of HIGHBURY_RD,-37.85513,145.09376,2006-10-03 02:15:00,24
3685,WARRIGAL_RD S of HIGHBURY_RD,-37.85513,145.09376,2006-10-03 02:30:00,9
3685,WARRIGAL_RD S of HIGHBURY_RD,-37.85513,145.09376,2006-10-03 02:45:00,14
3685,WARRIGAL_RD S of HIGHBURY_RD,-37.85513,145.09376,2006-10-03 03:00:00,8
3685,WARRIGAL_RD S of HIGHBURY_RD,-37.85513,145.09376,2006-10-03 03:15:00,8
3685,WARRIGAL_RD S of HIGHBURY_RD,-37.85513,145.09376,2006-10-03 03:30:00,12
3685,WARRIGAL_RD S of HIGHBURY_RD,-37.85513,145.09376,2006-10-03 03:45:00,8
3685,WARRIGAL_RD S of HIGHBURY_RD,-37.85513,145.09376,2006-10-03 04:00:00,13
3685,WARRIGAL_RD S of HIGHBURY_RD,-37.85513,145.09376,2006-10-03 04:15:00,13
3685,WARRIGAL_RD S of HIGHBURY_RD,-37.85513,145.09376,2006-10-03 04:30:00,12
3685,WARRIGAL_RD S of HIGHBURY_RD,-37.85513,145.09376,2006-10-03 04:45:00,16
3685,WARRIGAL_RD S of HIGHBURY_RD,-37.85513,145.09376,2006-10-03 05:00:00,20
3685,WARRIGAL_RD S of HIGHBURY_RD,-37.85513,145.09376,2006-10-03 05:15:00,16
3685,WARRIGAL_RD S of HIGHBURY_RD,-37.85513,145.09376,2006-10-03 05:30:00,32
3685,WARRIGAL_RD S of HIGHBURY_RD,-37.85513,145.09376,2006-10-03 05:45:00,48
3685,WARRIGAL_RD S of HIGHBURY_RD,-37.85513,145.09376,2006-10-03 06:00:00,80
3685,WARRIGAL_RD S of HIGHBURY_RD,-37.85513,145.09376,2006-10-03 06:15:00,109
3685,WARRIGAL_RD S of HIGHBURY_RD,-37.85513,145.09376,2006-10-03 06:30:00,182
3685,WARRIGAL_RD S of HIGHBURY_RD,-37.85513,145.09376,2006-10-03 06:45:00,227
3685,WARRIGAL_RD S of HIGHBURY_RD,-37.85513,145.09376,2006-10-03 07:00:00,274
3685,WARRIGAL_RD S of HIGHBURY_RD,-37.85513,145.09376,2006-10-03 07:15:00,316
3685,WARRIGAL_RD S of HIGHBURY_RD,-37.85513,145.09376,2006-10-03 07:30:00,362
3685,WARRIGAL_RD S of HIGHBURY_RD,-37.85513,145.09376,2006-10-03 07:45:00,417
3685,WARRIGAL_RD S of HIGHBURY_RD,-37.85513,145.09376,2006-10-03 08:00:00,374
3685,WARRIGAL_RD S of HIGHBURY_RD,-37.85513,145.09376,2006-10-03 08:15:00,461
3685,WARRIGAL_RD S of HIGHBURY_RD,-37.85513,145.09376,2006-10-03 08:30:00,515
3685,WARRIGAL_RD S of HIGHBURY_RD,-37.85513,145.09376,2006-10-03 08:45:00,514
3685,WARRIGAL_RD S of HIGHBURY_RD,-37.85513,145.09376,2006-10-03 09:00:00,512
3685,WARRIGAL_RD S of HIGHBURY_RD,-37.85513,145.09376,2006-10-03 09:15:00,483
3685,WARRIGAL_RD S of HIGHBURY_RD,-37.85513,145.09376,2006-10-03 09:30:00,374
3685,WARRIGAL_RD S of HIGHBURY_RD,-37.85513,145.09376,2006-10-03 09:45:00,392
3685,WARRIGAL_RD S of HIGHBURY_RD,-37.85513,145.09376,2006-10-03 10:00:00,334
3685,WARRIGAL_RD S of HIGHBURY_RD,-37.85513,145.09376,2006-10-03 10:15:00,374
3685,WARRIGAL_RD S of HIGHBURY_RD,-37.85513,145.09376,2006-10-03 10:30:00,326
3685,WARRIGAL_RD S of HIGHBURY_RD,-37.85513,145.09376,2006-10-03 10:45:00,380
3685,WARRIGAL_RD S of HIGHBURY_RD,-37.85513,145.09376,2006-10-03 11:00:00,329
3685,WARRIGAL_RD S of HIGHBURY_RD,-37.85513,145.09376,2006-10-03 11:15:00,308
3685,WARRIGAL_RD S of HIGHBURY_RD,-37.85513,145.09376,2006-10-03 11:30:00,322
3685,WARRIGAL_RD S of HIGHBURY_RD,-37.85513,145.09376,2006-10-03 11:45:00,381
3685,WARRIGAL_RD S of HIGHBURY_RD,-37.85513,145.09376,2006-10-03 12:00:00,348
3685,WARRIGAL_RD S of HIGHBURY_RD,-37.85513,145.09376,2006-10-03 12:15:00,355
3685,WARRIGAL_RD S of HIGHBURY_RD,-37.85513,145.09376,2006-10-03 12:30:00,355
3685,WARRIGAL_RD S of HIGHBURY_RD,-37.85513,145.09376,2006-10-03 12:45:00,372
3685,WARRIGAL_RD S of HIGHBURY_RD,-37.85513,145.09376,2006-10-03 13:00:00,352
3685,WARRIGAL_RD S of HIGHBURY_RD,-37.85513,145.09376,2006-10-03 13:15:00,358
3685,WARRIGAL_RD S of HIGHBURY_RD,-37.85513,145.09376,2006-10-03 13:30:00,356
3685,WARRIGAL_RD S of HIGHBURY_RD,-37.85513,145.09376,2006-10-03 13:45:00,332
3685,WARRIGAL_RD S of HIGHBURY_RD,-37.85513,145.09376,2006-10-03 14:00:00,362
3685,WARRIGAL_RD S of HIGHBURY_RD,-37.85513,145.09376,2006-10-03 14:15:00,386
3685,WARRIGAL_RD S of HIGHBURY_RD,-37.85513,145.09376,2006-10-03 14:30:00,541
3685,WARRIGAL_RD S of HIGHBURY_RD,-37.85513,145.09376,2006-10-03 14:45:00,393
3685,WARRIGAL_RD S of HIGHBURY_RD,-37.85513,145.09376,2006-10-03 15:00:00,460
3685,WARRIGAL_RD S of HIGHBURY_RD,-37.85513,145.09376,2006-10-03 15:15:00,468
3685,WARRIGAL_RD S of HIGHBURY_RD,-37.85513,145.09376,2006-10-03 15:30:00,440
3685,WARRIGAL_RD S of HIGHBURY_RD,-37.85513,145.09376,2006-10-03 15:45:00,481
3685,WARRIGAL_RD S of HIGHBURY_RD,-37.85513,145.09376,2006-10-03 16:00:00,531
3685,WARRIGAL_RD S of HIGHBURY_RD,-37.85513,145.09376,2006-10-03 16:15:00,522
3685,WARRIGAL_RD S of HIGHBURY_RD,-37.85513,145.09376,2006-10-03 16:30:00,555
3685,WARRIGAL_RD S of HIGHBURY_RD,-37.85513,145.09376,2006-10-03 16:45:00,545
3685,WARRIGAL_RD S of HIGHBURY_RD,-37.85513,145.09376,2006-10-03 17:00:00,624
3685,WARRIGAL_RD S of HIGHBURY_RD,-37.85513,145.09376,2006-10-03 17:15:00,549
3685,WARRIGAL_RD S of HIGHBURY_RD,-37.85513,145.09376,2006-10-03 17:30:00,503
3685,WARRIGAL_RD S of HIGHBURY_RD,-37.85513,145.09376,2006-10-03 17:45:00,549
3685,WARRIGAL_RD S of HIGHBURY_RD,-37.85513,145.09376,2006-10-03 18:00:00,606
