SCATS Number,Location,NB_LATITUDE,NB_LONGITUDE,15 Minutes,Lane 1 Flow (Veh/15 Minutes)
2000,TOORAK_RD W of WARRIGAL_RD,-37.85187,145.09407,2006-10-02 14:30:00,210
2000,TOORAK_RD W of WARRIGAL_RD,-37.85187,145.09407,2006-10-02 14:45:00,205
2000,TOORAK_RD W of WARRIGAL_RD,-37.85187,145.09407,2006-10-02 15:00:00,186
2000,TOORAK_RD W of WARRIGAL_RD,-37.85187,145.09407,2006-10-02 15:15:00,212
2000,TOORAK_RD W of WARRIGAL_RD,-37.85187,145.09407,2006-10-02 15:30:00,201
2000,TOORAK_RD W of WARRIGAL_RD,-37.85187,145.09407,2006-10-02 15:45:00,224
2000,TOORAK_RD W of WARRIGAL_RD,-37.85187,145.09407,2006-10-02 16:00:00,243
2000,TOORAK_RD W of WARRIGAL_RD,-37.85187,145.09407,2006-10-02 16:15:00,248
2000,TOORAK_RD W of WARRIGAL_RD,-37.85187,145.09407,2006-10-02 16:30:00,278
2000,TOORAK_RD W of WARRIGAL_RD,-37.85187,145.09407,2006-10-02 16:45:00,345
2000,TOORAK_RD W of WARRIGAL_RD,-37.85187,145.09407,2006-10-02 17:00:00,296
2000,TOORAK_RD W of WARRIGAL_RD,-37.85187,145.09407,2006-10-02 17:15:00,325
2000,TOORAK_RD W of WARRIGAL_RD,-37.85187,145.09407,2006-10-02 17:30:00,361
2000,TOORAK_RD W of WARRIGAL_RD,-37.85187,145.09407,2006-10-02 17:45:00,404
2000,TOORAK_RD W of WARRIGAL_RD,-37.85187,145.09407,2006-10-02 18:00:00,317
2000,TOORAK_RD W of WARRIGAL_RD,-37.85187,145.09407,2006-10-02 18:15:00,368
2000,TOORAK_RD W of WARRIGAL_RD,-37.85187,145.09407,2006-10-02 18:30:00,305
2000,TOORAK_RD W of WARRIGAL_RD,-37.85187,145.09407,2006-10-02 18:45:00,255
2000,TOORAK_RD W of WARRIGAL_RD,-37.85187,145.09407,2006-10-02 19:00:00,242
2000,TOORAK_RD W of WARRIGAL_RD,-37.85187,145.09407,2006-10-02 19:15:00,212
2000,TOORAK_RD W of WARRIGAL_RD,-37.85187,145.09407,2006-10-02 19:30:00,213
2000,TOORAK_RD W of WARRIGAL_RD,-37.85187,145.09407,2006-10-02 19:45:00,179
2000,TOORAK_RD W of WARRIGAL_RD,-37.85187,145.09407,2006-10-02 20:00:00,181
2000,TOORAK_RD W of WARRIGAL_RD,-37.85187,145.09407,2006-10-02 20:15:00,152
2000,TOORAK_RD W of WARRIGAL_RD,-37.85187,145.09407,2006-10-02 20:30:00,117
2000,TOORAK_RD W of WARRIGAL_RD,-37.85187,145.09407,2006-10-02 20:45:00,123
2000,TOORAK_RD W of WARRIGAL_RD,-37.85187,145.09407,2006-10-02 21:00:00,129
2000,TOORAK_RD W of WARRIGAL_RD,-37.85187,145.09407,2006-10-02 21:15:00,114
2000,TOORAK_RD W of WARRIGAL_RD,-37.85187,145.09407,2006-10-02 21:30:00,123
2000,TOORAK_RD W of WARRIGAL_RD,-37.85187,145.09407,2006-10-02 21:45:00,106
2000,TOORAK_RD W of WARRIGAL_RD,-37.85187,145.09407,2006-10-02 22:00:00,132
2000,TOORAK_RD W of WARRIGAL_RD,-37.85187,145.09407,2006-10-02 22:15:00,126
2000,TOORAK_RD W of WARRIGAL_RD,-37.85187,145.09407,2006-10-02 22:30:00,95
2000,TOORAK_RD W of WARRIGAL_RD,-37.85187,145.09407,2006-10-02 22:45:00,90
2000,TOORAK_RD W of WARRIGAL_RD,-37.85187,145.09407,2006-10-02 23:00:00,68
2000,TOORAK_RD W of WARRIGAL_RD,-37.85187,145.09407,2006-10-02 23:15:00,64
2000,TOORAK_RD W of WARRIGAL_RD,-37.85187,145.09407,2006-10-02 23:30:00,70
2000,TOORAK_RD W of WARRIGAL_RD,-37.85187,145.09407,2006-10-02 23:45:00,72
2000,TOORAK_RD W of WARRIGAL_RD,-37.85187,145.09407,2006-10-03 00:00:00,49
2000,TOORAK_RD W of WARRIGAL_RD,-37.85187,145.09407,2006-10-03 00:15:00,38
2000,TOORAK_RD W of WARRIGAL_RD,-37.85187,145.09407,2006-10-03 00:30:00,31
2000,TOORAK_RD W of WARRIGAL_RD,-37.85187,145.09407,2006-10-03 00:45:00,29
2000,TOORAK_RD W of WARRIGAL_RD,-37.85187,145.09407,2006-10-03 01:00:00,12
2000,TOORAK_RD W of WARRIGAL_RD,-37.85187,145.09407,2006-10-03 01:15:00,19
2000,TOORAK_RD W of WARRIGAL_RD,-37.85187,145.09407,2006-10-03 01:30:00,31
2000,TOORAK_RD W of WARRIGAL_RD,-37.85187,145.09407,2006-10-03 01:45:00,15
2000,TOORAK_RD W of WARRIGAL_RD,-37.85187,145.09407,2006-10-03 02:00:00,16
2000,TOORAK_RD W of WARRIGAL_RD,-37.85187,145.09407,2006-10-03 02:15:00,9
2000,TOORAK_RD W of WARRIGAL_RD,-37.85187,145.09407,2006-10-03 02:30:00,16
2000,TOORAK_RD W of WARRIGAL_RD,-37.85187,145.09407,2006-10-03 02:45:00,11
2000,TOORAK_RD W of WARRIGAL_RD,-37.85187,145.09407,2006-10-03 03:00:00,9
2000,TOORAK_RD W of WARRIGAL_RD,-37.85187,145.09407,2006-10-03 03:15:00,11
2000,TOORAK_RD W of WARRIGAL_RD,-37.85187,145.09407,2006-10-03 03:30:00,13
2000,TOORAK_RD W of WARRIGAL_RD,-37.85187,145.09407,2006-10-03 03:45:00,7
2000,TOORAK_RD W of WARRIGAL_RD,-37.85187,145.09407,2006-10-03 04:00:00,5
2000,TOORAK_RD W of WARRIGAL_RD,-37.85187,145.09407,2006-10-03 04:15:00,4
2000,TOORAK_RD W of WARRIGAL_RD,-37.85187,145.09407,2006-10-03 04:30:00,11
2000,TOORAK_RD W of WARRIGAL_RD,-37.85187,145.09407,2006-10-03 04:45:00,12
2000,TOORAK_RD W of WARRIGAL_RD,-37.85187,145.09407,2006-10-03 05:00:00,12
2000,TOORAK_RD W of WARRIGAL_RD,-37.85187,145.09407,2006-10-03 05:15:00,11
2000,TOORAK_RD W of WARRIGAL_RD,-37.85187,145.09407,2006-10-03 05:30:00,19
2000,TOORAK_RD W of WARRIGAL_RD,-37.85187,145.09407,2006-10-03 05:45:00,32
2000,TOORAK_RD W of WARRIGAL_RD,-37.85187,145.09407,2006-10-03 06:00:00,27
2000,TOORAK_RD W of WARRIGAL_RD,-37.85187,145.09407,2006-10-03 06:15:00,54
2000,TOORAK_RD W of WARRIGAL_RD,-37.85187,145.09407,2006-10-03 06:30:00,68
2000,TOORAK_RD W of WARRIGAL_RD,-37.85187,145.09407,2006-10-03 06:45:00,96
2000,TOORAK_RD W of WARRIGAL_RD,-37.85187,145.09407,2006-10-03 07:00:00,94
2000,TOORAK_RD W of WARRIGAL_RD,-37.85187,145.09407,2006-10-03 07:15:00,114
2000,TOORAK_RD W of WARRIGAL_RD,-37.85187,145.09407,2006-10-03 07:30:00,147
2000,TOORAK_RD W of WARRIGAL_RD,-37.85187,145.09407,2006-10-03 07:45:00,186
2000,TOORAK_RD W of WARRIGAL_RD,-37.85187,145.09407,2006-10-03 08:00:00,264
2000,TOORAK_RD W of WARRIGAL_RD,-37.85187,145.09407,2006-10-03 08:15:00,270
2000,TOORAK_RD W of WARRIGAL_RD,-37.85187,145.09407,2006-10-03 08:30:00,263
2000,TOORAK_RD W of WARRIGAL_RD,-37.85187,145.09407,2006-10-03 08:45:00,222
2000,TOORAK_RD W of WARRIGAL_RD,-37.85187,145.09407,2006-10-03 09:00:00,205
2000,TOORAK_RD W of WARRIGAL_RD,-37.85187,145.09407,2006-10-03 09:15:00,234
2000,TOORAK_RD W of WARRIGAL_RD,-37.85187,145.09407,2006-10-03 09:30:00,185
2000,TOORAK_RD W of WARRIGAL_RD,-37.85187,145.09407,2006-10-03 09:45:00,194
2000,TOORAK_RD W of WARRIGAL_RD,-37.85187,145.09407,2006-10-03 10:00:00,189
2000,TOORAK_RD W of WARRIGAL_RD,-37.85187,145.09407,2006-10-03 10:15:00,188
2000,TOORAK_RD W of WARRIGAL_RD,-37.85187,145.09407,2006-10-03 10:30:00,202
2000,TOORAK_RD W of WARRIGAL_RD,-37.85187,145.09407,2006-10-03 10:45:00,152
2000,TOORAK_RD W of WARRIGAL_RD,-37.85187,145.09407,2006-10-03 11:00:00,171
2000,TOORAK_RD W of WARRIGAL_RD,-37.85187,145.09407,2006-10-03 11:15:00,166
2000,TOORAK_RD W of WARRIGAL_RD,-37.85187,145.09407,2006-10-03 11:30:00,175
2000,TOORAK_RD W of WARRIGAL_RD,-37.85187,145.09407,2006-10-03 11:45:00,190
2000,TOORAK_RD W of WARRIGAL_RD,-37.85187,145.09407,2006-10-03 12:00:00,195
2000,TOORAK_RD W of WARRIGAL_RD,-37.85187,145.09407,2006-10-03 12:15:00,154
